site_id,survey_id,static_descriptors_reef_id (archived field),reef_name,coordinates_in_decimal_degree_format,longitude_degrees,longitude_minutes,longitude_seconds,longitude_cardinal_direction,latitude_degrees,latitude_minutes,latitude_seconds,latitude_cardinal_direction,country,state_province_island,city_town,region,year,date,depth (m),organism_code,type,s1 (0-20m),s2 (25-45m),s3 (50-70m),s4 (75-95m),fish_recorded_by,inverts_recorded_by,errors,what_errors
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Pencil Urchin,Invertebrate,26,6,10,3,"","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Tripneustes,Invertebrate,14,3,19,0,"","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Edible Sea Cucumber,Invertebrate,"","","","","","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,COTS,Invertebrate,0,0,0,0,"","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Triton,Invertebrate,0,0,0,0,"","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Lobster,Invertebrate,0,0,0,0,"","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Giant Clam < 10 cm,Invertebrate,"","","","","","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Giant Clam 10-20 cm,Invertebrate,"","","","","","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Giant Clam 20-30 cm,Invertebrate,"","","","","","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Giant Clam 30-40 cm,Invertebrate,"","","","","","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Giant Clam 40-50 cm,Invertebrate,"","","","","","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Giant Clam > 50 cm,Invertebrate,"","","","","","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Giant Clam Total,Invertebrate,"","","","","","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Coral Damage Anchor,Impact,0,0,0,0,"","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Coral Damage Dynamite,Impact,0,0,0,0,"","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Coral Damage Other,Impact,0,0,0,0,"","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Trash Fish Nets,Impact,0,0,0,0,"","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Trash General,Impact,0,0,0,0,"","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Bleaching (% Of Population),Impact,0,0,0,0,"","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Bleaching (% Of Colony),Impact,0,0,0,0,"","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Black Band,Impact,"","","","","","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,White Band,Impact,"","","","","","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Sharks,Rare Animal,"","","","","","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Turtles,Rare Animal,"","","","","","",false,""
fa1b9568-96dd-464c-9184-c223543a17ef,91c1c02c-55cd-495f-8550-5da513aba916,156.26.34.8W.20.40.15.6N,Palauea Beach,"20.671, -156.443",156,26,34.8,W,20,40,15.6,N,United States of America,"Hawaii, Maui",Wailea,Indo-Pacific,2003,09-November-03,5.0,Mantas,Rare Animal,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Butterflyfish,Fish,0,2,1,1,"","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Haemulidae,Fish,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Snapper,Fish,0,0,0,0,"","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Barramundi Cod,Fish,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Humphead Wrasse,Fish,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Bumphead Parrot,Fish,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Parrotfish,Fish,0,0,0,0,"","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Moray Eel,Fish,0,0,0,0,"","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Grouper 30-40 cm,Fish,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Grouper 40-50 cm,Fish,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Grouper 50-60 cm,Fish,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Grouper > 60 cm,Fish,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Grouper Total,Fish,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Banded Coral Shrimp,Invertebrate,0,0,0,0,"","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Diadema,Invertebrate,19,8,0,2,"","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Pencil Urchin,Invertebrate,0,0,0,0,"","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Tripneustes,Invertebrate,0,0,0,0,"","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Edible Sea Cucumber,Invertebrate,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,COTS,Invertebrate,0,0,0,0,"","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Triton,Invertebrate,0,0,0,0,"","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Lobster,Invertebrate,0,0,0,0,"","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Giant Clam < 10 cm,Invertebrate,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Giant Clam 10-20 cm,Invertebrate,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Giant Clam 20-30 cm,Invertebrate,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Giant Clam 30-40 cm,Invertebrate,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Giant Clam 40-50 cm,Invertebrate,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Giant Clam > 50 cm,Invertebrate,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Giant Clam Total,Invertebrate,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Coral Damage Anchor,Impact,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Coral Damage Dynamite,Impact,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Coral Damage Other,Impact,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Trash Fish Nets,Impact,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Trash General,Impact,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Bleaching (% Of Population),Impact,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Bleaching (% Of Colony),Impact,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Black Band,Impact,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,White Band,Impact,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Sharks,Rare Animal,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Turtles,Rare Animal,"","","","","","",false,""
6e83b944-995a-4880-8387-45245392e3e4,9abeb291-cb1b-4950-9743-fbe4a851e3b1,159.19.48.7W.22.3.5.3N,Lae Nani (Turtle Bay),"22.051472, -159.330194",159,19,48.7,W,22,3,5.3,N,United States of America,"Hawaii, Kauai",Wailua,Indo-Pacific,2004,14-October-04,1.5,Mantas,Rare Animal,"","","","","","",false,""
c751e526-2249-46e0-857f-e417fe062d0a,9c2f7801-80b2-4eff-aa4c-8ed9e6db9b75,157.50.21.8W.21.16.25.7N,"Turtle Canyon, Waikiki","21.273806, -157.839389",157,50,21.8,W,21,16,25.7,N,United States of America,"Hawaii, Oahu",Honolulu,Indo-Pacific,2004,30-October-04,8.0,Butterflyfish,Fish,7,0,0,3,"","",false,""
c751e526-2249-46e0-857f-e417fe062d0a,9c2f7801-80b2-4eff-aa4c-8ed9e6db9b75,157.50.21.8W.21.16.25.7N,"Turtle Canyon, Waikiki","21.273806, -157.839389",157,50,21.8,W,21,16,25.7,N,United States of America,"Hawaii, Oahu",Honolulu,Indo-Pacific,2004,30-October-04,8.0,Haemulidae,Fish,"","","","","","",false,""
c751e526-2249-46e0-857f-e417fe062d0a,9c2f7801-80b2-4eff-aa4c-8ed9e6db9b75,157.50.21.8W.21.16.25.7N,"Turtle Canyon, Waikiki","21.273806, -157.839389",157,50,21.8,W,21,16,25.7,N,United States of America,"Hawaii, Oahu",Honolulu,Indo-Pacific,2004,30-October-04,8.0,Snapper,Fish,0,0,0,0,"","",false,""
c751e526-2249-46e0-857f-e417fe062d0a,9c2f7801-80b2-4eff-aa4c-8ed9e6db9b75,157.50.21.8W.21.16.25.7N,"Turtle Canyon, Waikiki","21.273806, -157.839389",157,50,21.8,W,21,16,25.7,N,United States of America,"Hawaii, Oahu",Honolulu,Indo-Pacific,2004,30-October-04,8.0,Barramundi Cod,Fish,"","","","","","",false,""
c751e526-2249-46e0-857f-e417fe062d0a,9c2f7801-80b2-4eff-aa4c-8ed9e6db9b75,157.50.21.8W.21.16.25.7N,"Turtle Canyon, Waikiki","21.273806, -157.839389",157,50,21.8,W,21,16,25.7,N,United States of America,"Hawaii, Oahu",Honolulu,Indo-Pacific,2004,30-October-04,8.0,Humphead Wrasse,Fish,"","","","","","",false,""
c751e526-2249-46e0-857f-e417fe062d0a,9c2f7801-80b2-4eff-aa4c-8ed9e6db9b75,157.50.21.8W.21.16.25.7N,"Turtle Canyon, Waikiki","21.273806, -157.839389",157,50,21.8,W,21,16,25.7,N,United States of America,"Hawaii, Oahu",Honolulu,Indo-Pacific,2004,30-October-04,8.0,Bumphead Parrot,Fish,"","","","","","",false,""
c751e526-2249-46e0-857f-e417fe062d0a,9c2f7801-80b2-4eff-aa4c-8ed9e6db9b75,157.50.21.8W.21.16.25.7N,"Turtle Canyon, Waikiki","21.273806, -157.839389",157,50,21.8,W,21,16,25.7,N,United States of America,"Hawaii, Oahu",Honolulu,Indo-Pacific,2004,30-October-04,8.0,Parrotfish,Fish,0,0,1,0,"","",false,""
c751e526-2249-46e0-857f-e417fe062d0a,9c2f7801-80b2-4eff-aa4c-8ed9e6db9b75,157.50.21.8W.21.16.25.7N,"Turtle Canyon, Waikiki","21.273806, -157.839389",157,50,21.8,W,21,16,25.7,N,United States of America,"Hawaii, Oahu",Honolulu,Indo-Pacific,2004,30-October-04,8.0,Moray Eel,Fish,0,0,0,0,"","",false,""
c751e526-2249-46e0-857f-e417fe062d0a,9c2f7801-80b2-4eff-aa4c-8ed9e6db9b75,157.50.21.8W.21.16.25.7N,"Turtle Canyon, Waikiki","21.273806, -157.839389",157,50,21.8,W,21,16,25.7,N,United States of America,"Hawaii, Oahu",Honolulu,Indo-Pacific,2004,30-October-04,8.0,Grouper 30-40 cm,Fish,"","","","","","",false,""
c751e526-2249-46e0-857f-e417fe062d0a,9c2f7801-80b2-4eff-aa4c-8ed9e6db9b75,157.50.21.8W.21.16.25.7N,"Turtle Canyon, Waikiki","21.273806, -157.839389",157,50,21.8,W,21,16,25.7,N,United States of America,"Hawaii, Oahu",Honolulu,Indo-Pacific,2004,30-October-04,8.0,Grouper 40-50 cm,Fish,"","","","","","",false,""
